PROJ_NAME,TRACK_GROUP,TRACK,DOMAIN,TASK,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Check Change Status. Change must be approved and in progress to proceed.,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Place CI in maintenance mode,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Pre-reboot the server (does not include wait time as server boot up time is the same manual or auto),,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Validate after server reboot,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Capture BigFix relevancy screenshot,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,One click push baselines in BigFix,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Post-reboot the server,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Validate after server reboot,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Capture screenshot of the BigFix Action History,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Remove server from Maintenance mode,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,Patching,VRO-VRA,Close change with the correct closure code.,,,
Disney Worldwide Services,PROCESS AND OTHER REPORTING DOMAIN,IOC,VRO-VRA,CPU usage monitoring & alerting,,,
WARNER MUSIC GROUP,WINTEL DOMAIN,Windows,Powershell,"SPOL Sites Usage
",,,
WARNER MUSIC GROUP,WINTEL DOMAIN,Windows,Powershell,"SPOL Site Owner Validation
",,,
WARNER MUSIC GROUP,TOOLS DOMAIN,Tools,Powershell,"Weekly alert report in SL 
",,,
WARNER MUSIC GROUP,TOOLS DOMAIN,Tools,Powershell,"Enabling the email alert Notification in SCOM 
",,,
WARNER MUSIC GROUP,TOOLS DOMAIN,Tools,Powershell,"Automate the CPU and memory report in SCOM
",,,
WARNER MUSIC GROUP,WINTEL DOMAIN,GOC,Powershell,"Alert Monitoring on Science Logic 
",,,
WARNER MUSIC GROUP,WINTEL DOMAIN,GOC,Powershell,"Alert Monitoring on SCOM
",,,
WARNER MUSIC GROUP,WINTEL DOMAIN,GOC,Powershell,"Alert Monitoring on Appworx S01/S02/SP64/SP66
",,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,BashShellScript,Easy Tier Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,2000-2003 Uptime Report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Add / Remove disk from server,,,
Iron Mountain,DATABASE DOMAIN,Database,Powershell,Automation of DB Availability Report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Cluster Disk Size Report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,create_delete_disable local user account,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Creating/Deleting VMware user accounts,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,Adding a user to security Group,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Delete vm snapshots older than 30 days,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Enclosure Show All report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,ESX Host Health Status Report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,ESX host server CPU and Memory threshold alerts,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,ESXi Host Alarms triggered in Vcenter,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,ESXi host Time Server and Service Configuration,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Export Physical Server Inventory Remotely,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Extracting Licensing and Serial Numbers,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Fetch Security group Members from sub sub folders,,,
Iron Mountain,DATABASE DOMAIN,Database,Powershell,Autostart Database,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Managing  Virtual Machines creating /deleting /updating,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Need to get the spashots of the servers if any created,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Reboot a multiple servers,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Script checks the status of IIS services in each reachable servers out of the given input servers.,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,"Script determines the Average CPU utilization,Memory Utilization,C Drive utilization. It generates a HTML output file which will be sent as Email.",,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Script generates a report with permissions of directories and sub directories.,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,"Script generates csv report with the ESX datastore details such as name, hdsize, hdfree.",,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Script gives menu based utility for starting and stopping services.,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Script outputs netork card type and vlanid of VM,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Server availability report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Server Cloning - Incident,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Server health report from vCenter,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Snapshot creation,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,VMs in Inconsistent folders - Report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,VMs running on non-clustered storage - Report,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,VMs with Wrong guest OS information,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Analytics_Weekly_Performance_Stats,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,AP_Inventory Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Avaya_Bi-Weekly_Performance_Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,DMS_Daily_Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,RC2_Weekly_Performance_Stats,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,SAM_VI-License-Inventory Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,SAM_VM-Host-Inventory Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,EMEA_DMS_Daily_Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Snapshot report for Windows,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Snapshot report for Linux,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Rvtool EsxiHostinfo,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Vcenter Inventory report-Recall (ALL),,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Vcenter Inventory report-IRM (NA/EU/LA/AU),,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Capacity Report for all Global VC,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Rvtool Datastoreinfo,,,
Iron Mountain,WINTEL DOMAIN,Wintel/Vmware,Powershell,Cluster Capacity Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,ESXi SNMP config Auto for Monitoring,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,ESXi Syslog configuration,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Vcenter Orphan (Zambie) Disk Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,ESXi HBA Multipath Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Peer Review Process SSH Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Peer Review Process Powershell Report,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,ESXi root password change script,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,qradar config check on server list,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,solarwinds config check on server list,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,NTP Configuration for ESXi Server list,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,List ESXi HBA WWPNs and LUNs using Powershell,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Esx root password Validation script,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Vcenter Dvswitch and port group creation Auto,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,HP Blade Chassis Inventory Scripts,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Vcenter Server Roles and Permission extract,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,SSL Remediation,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Server 2016 Hardening Automation,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Server Peer review for all windows,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,SNMP Configuration Script for Windows,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Powershell  Windows Security Group Updation,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Inventory report from Bigfix,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Windows local admin report from Bigfix,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Bulk Windows Servers Ping & Uptime status,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Bulk Servers Test-Port status,,,
Iron Mountain,SD AND DATACENTER DOMAIN,Wintel/Vmware,Powershell,Physical Windows server HBA details,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Disk file system alerting,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Package installation,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,VM tool upgrade Auto,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,GUID UID change for users Globally,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Log pull script to central location,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,SNMP config changes,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Changing root password,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Creating yum repo,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,log rotation script,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Apache log rotate script,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,lsof script for to alert open files,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Server Inventory script,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,rsync script,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,Patching precheck scripts,,,
Iron Mountain,UNIX DOMAIN,Unix,ShellScript,ovpa check status,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,1. Logs and Traces purge,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,2. Standby DB sync monitoring,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,"3. Capacity planning, tablspace and DB growth",,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,4. Temp tablespace monitoring,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,5. DB Processes Monitoring,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,6. Application purge script automation and monitoring,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,K-ShellScript,7. Backup monitoring,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,8. DB locks monitoring,,,
Iron Mountain,DATABASE DOMAIN,Oracle ,ShellScript,9. Long running sessions monitoring,,,
Alkermes,SD AND DATACENTER DOMAIN,Service Desk,Powershell,Password reset,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Generate Monthly Performance Analysis report,,,
Alkermes,TOOLS DOMAIN,Tools,Powershell,HA Replication For Specific Probes,,,
Alkermes,WINTEL DOMAIN,Wintel,Powershell,Server Hung State Monitoring,,,
Alkermes,WINTEL DOMAIN,Vmware,Powershell,Performance report,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,ICA Client Setup/Configuration,,,
Alkermes,TOOLS DOMAIN,Tools,Powershell,Script_For_Hub_Responsivness,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Verifying Servers in the farm connection through CMC,,,
Alkermes,WINTEL DOMAIN,Vmware,Powershell,verifing multipath for esxi host,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,XenApp Servers Logons and Loads Report Analysis,,,
Alkermes,WINTEL DOMAIN,Vmware,Powershell,verify the Root Password multiple esxi host.,,,
Alkermes,WINTEL DOMAIN,GAM,Powershell,Account termination,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,PVS Seal Script,,,
Alkermes,WINTEL DOMAIN,Wintel,Powershell,Vcenter Health Check Report,,,
Alkermes,TOOLS DOMAIN,Tools,Powershell,Wintel Performance report during Nimsoft agent issue,,,
Alkermes,TOOLS DOMAIN,Tools,Powershell,Network Device Configuration Change notification,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Server health check and Application launch validation,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Identifying AD group for the application.,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Citrix Services Check,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Identifying the number of servers in a farm,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Identifying the Server Load,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Identifying the Active session,,,
Alkermes,WINTEL DOMAIN,Vmware,Powershell,Rv tool Batch,,,
Alkermes,WINTEL DOMAIN,Tools-Monitoring,Powershell,Nimsoft Agent Remediation for Linux,,,
Alkermes,TOOLS DOMAIN,Tools-Monitoring,Powershell,Nimsoft Agent Remediation for Windows,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Script uses the Citrix farm API to check all citrix servers in the farm. It then runs variou checks against each server and only logs the results of any failures. The script runs everyday at 1 AM.,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Old profile cleanup,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Presentation server services and session check,,,
Alkermes,TOOLS DOMAIN,Tools,Powershell,Nimsoft monitoring connectivity status,,,
Alkermes,NETWORKS DOMAIN,Network and Telecom,Powershell,Security Dashboard,,,
Alkermes,MESSAGING DOMAIN,Exchange,Powershell,Lync health report,,,
Alkermes,MESSAGING DOMAIN,Messaging,Powershell,Troubleshoot server Mail flow issues,,,
Alkermes,MESSAGING DOMAIN,Messaging,Powershell,Email Delivery Failure Notification,,,
Alkermes,MESSAGING DOMAIN,Messaging,Powershell,DDL Monitoring Script,,,
Alkermes,MESSAGING DOMAIN,Messaging,Powershell,Termed Mailbox access,,,
Alkermes,NETWORKS DOMAIN,Networks,Powershell,Using task scheduler take backup of few devices in a month basis,,,
Alkermes,NETWORKS DOMAIN,Networks,Powershell,Push custumised configuration for network devices,,,
Alkermes,TOOLS DOMAIN,SCCM,Powershell,Delete application setup files from location after app is unistalled,,,
Alkermes,WINTEL DOMAIN,Citrix,Powershell,Automate Post build activities,,,
Iron Mountain,SD AND DATACENTER DOMAIN,GAM,Powershell,Account Termination Requests from Active Directory,,,
Iron Mountain,SD AND DATACENTER DOMAIN,GAM,Powershell,Shared Folder Access,,,
Iron Mountain,MIDDLEWARE,Middleware,Powershell,Alfresco AMP's deployments,,,
Iron Mountain,MIDDLEWARE,Middleware,Powershell,Alfresco application services (war file) deployments,,,
Iron Mountain,MIDDLEWARE,Middleware,ShellScript,Apache deployments for E2E and other environments,,,
Iron Mountain,WINTEL DOMAIN,AD & Sharepoint,Powershell,GPO Sanity Check,,,
Iron Mountain,WINTEL DOMAIN,AD & Sharepoint,Powershell,Group policy for Security compliance CIS,,,
Iron Mountain,WINTEL DOMAIN,AD & Sharepoint,Powershell,gvUnits Report,,,
Iron Mountain,MIDDLEWARE,Middleware,ShellScript,Tomcat deployments for E2E and other environments,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,Deleting and Disabling user accounts,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,Fix temp profile issue,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,Installing IIS Components in Operating System,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,NTFS folder permissions,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,Outlook Issues (configuration/Send Receive error/profile error/Repairing),,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,PC performance ( Slow PC/Ethernet-wifi connection),,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,Script will add an AD User or group to the Local Administrator group,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,"This script does the following when the C Drive space is below threshold i.e., removes unwanted setup files, removes temp files, empties Recycle Bin and finally runs Disk cleanup tool",,,
Iron Mountain,SD AND DATACENTER DOMAIN,Service Desk,Powershell,This script will creates a new outlook profile,,,
Iron Mountain,SD AND DATACENTER DOMAIN,RDS,Powershell,Troubleshoot account lockout issue,,,
Iron Mountain,DATABASE DOMAIN,Database,Powershell,Automatic Instance Startup,,,
Iron Mountain,DATABASE DOMAIN,Database,Powershell,Automation of DB Capacity Report,,,
Johnson & Johnson,WINTEL DOMAIN,Windows,Powershell,Windows Server reboot in case of Breakfix & customer Request both.,,,
Johnson & Johnson,MESSAGING DOMAIN,Messaging,Powershell,Mail Enabled Application Relay.,,,
Johnson & Johnson,MESSAGING DOMAIN,Messaging,Powershell,Manage user/resource mailbox.,,,
Johnson & Johnson,MESSAGING DOMAIN,Messaging,Powershell,Global Connect Mailbox Setup.,,,
Cooper Tire and Rubber Company,UNIX DOMAIN,Unix/Linux,ShellScript,Secondary file system alerts,,,
Toyota Financial Service,WINTEL DOMAIN,Autosys,BashShellScript,Patching Activities - Identify\HOLD\Enable jobs tasks,,,
Toyota Financial Service,WINTEL DOMAIN,Autosys,ShellScript,Calendar Creation,,,
Toyota Financial Service,PROCESS AND OTHER REPORTING DOMAIN,Autosys,ShellScript,User issues in WCC,,,
Toyota Financial Service,NETWORKS DOMAIN,ADS,Powershell,Issuing Internal SSL Certificates,,,
Toyota Financial Service,STORAGE AND BACKUP DOMAIN,Backup,ShellScript,Client agent upgrade,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,ShellScript,Adding and assigning of missing server to different node groups of OML or OMW,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Modification of parameters for Ovconfget file on managed nodes during troubleshooting,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Recycling of HPOM services on OMW/OML during patching or failover.,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Adhoc DB alert suppression for prod and sub-prod,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Adhoc suppression requests that needs to be done through outage file where we cannot go for ?server level or policy disabling,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,ShellScript,Adhoc suppression\un-suppression\ of alerts. (on going process ),,,
Toyota Financial Service,TOOLS DOMAIN,Tools,Powershell,Health Check ( Daily Check list),,,
Toyota Financial Service,TOOLS DOMAIN,Tools,Powershell,Health check of wily components,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,Powershell,History message download  in OML (on going process ),,,
Toyota Financial Service,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Server Addition and Deletion in OMW,,,
Toyota Financial Service,TOOLS DOMAIN,Tools,ShellScript,Agent upgrade on manage nodes,,,
Toyota Financial Service,DATABASE DOMAIN,Database-Oracle,Powershell,"SEC1 Requests? - Account Management/provisioning, Grant, Revoke,Deletion of the User\Login? and remove the access to the user.",,,
Toyota Financial Service,DATABASE DOMAIN,Database-Oracle,Powershell,Track the DB Historic Growth,,,
Toyota Financial Service,DATABASE DOMAIN,Database-Oracle,Powershell,Table space threshold alert,,,
Toyota Financial Service,DATABASE DOMAIN,Database-Oracle,Powershell,Database Patching (PSU Patch and Bug Fix Patch apply),,,
Toyota Financial Service,WINTEL DOMAIN,Database - SQL,Powershell,"SEC1 Requests? - Account Management/provisioning, Grant, Revoke,Disbale User",,,
Toyota Financial Service,WINTEL DOMAIN,Database - SQL,Powershell,Track the DB Historic Growth,,,
Toyota Financial Service,WINTEL DOMAIN,Database - SQL,Powershell,SQL Services status for SQL Server instances,,,
Toyota Financial Service,WINTEL DOMAIN,Database - SQL,Powershell,Database Patching (Service Pack Upgrade and Bug Fix Patch apply),,,
Toyota Financial Service,SD AND DATACENTER DOMAIN,Service Desk,Powershell,Daily Dashboard Calculator,,,
Toyota Financial Service,SD AND DATACENTER DOMAIN,Service Desk,Powershell,Weekly/Monthly Dashboard Calculator,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Windows-DNS,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,"Windows-SCCM (Automation is needed for monthly patch download, addition to the SUG, patch syn to SCCM, Patch distribution to the MP's and then pilot push)",,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Windows-SCCM (Automation is needed for the servers which gets added in serices now should be auto added to the required collecton for patching),,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Dat Update,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Vcenter Helth Checkup,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Vdi Health checkup,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,epo Helth checkup,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Sec-1 requests for access,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Vdi Provisioning,,,
Toyota Financial Service,WINTEL DOMAIN,DCO Windows,Powershell,Citrix Health checkup,,,
Toyota Financial Service,UNIX DOMAIN,Unix,"Tools, Optibot, Python & Misc",Patching through satellite 6.,,,
NXP Semiconductors,UNIX DOMAIN,Linux / Unix,BashShellScript,log rotation,,,
Rockwell Automation,PROCESS AND OTHER REPORTING DOMAIN,Field Services,"Tools, Optibot, Python & Misc",Generate PC inventory - It pulls out complete information of 2500 PCs,,,
CHEP USA,WINTEL DOMAIN,DR In wintel,Powershell,"Triggering  mail ,when the password permission is enabled for the users",,,
Alkermes,WINTEL DOMAIN,WINDOW,Powershell,Server Inventory Portal,,,
Toyota Financial Service,UNIX DOMAIN,Unix,BashShellScript,OS / Server validation post patching,,,
Blue Cross & Blue Shield - Rhode Island,UNIX DOMAIN,Unix - Linux,Powershell,Linux and AIX Vulnerability configuration,,,
Johnson & Johnson,TOOLS DOMAIN,Identity Management,Powershell,IDM Migration to 1IM,,,
Johnson & Johnson,WINTEL DOMAIN,AD,Powershell,Automated Entrust Certificate Validation in different directories.,,,
Johnson & Johnson,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Netbackup Master/Media Major Version upgrade.,,,
Stanford Health Care,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Scheduling the Maintenance mode for servers,,,
Stanford Health Care,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Tech Chat for Tech bridge,,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup Inventory validation,,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup Appliance Health Check for Cohesity (5),,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup Appliance Health Check for Networker (3),,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup Appliance Health Check for Datadomain (7),,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup Appliance Health Check for Avamar (3),,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,IDCH Application recycle,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,IIS Log Archive,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,Application pool Unresponsive,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,Application pool Status,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,Website Status,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,Website stop,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,Application pool stop,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,IIS Config Audit,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,SSL Cert Generation,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,SSL Cert deployment,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,Event log generator,,,
Stanford Health Care,MIDDLEWARE,Middleware,Powershell,Automated file copy,,,
Stanford Health Care,NETWORKS DOMAIN,Network,Powershell,push a common set of commands to multiple Network Routers and Switches via SSH,,,
Stanford Health Care,NETWORKS DOMAIN,Network,Powershell,Stop and start the specific services on Multiple Solarwinds Servers,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,"Scripted manual SQL installation, converted to unattended  Installation",,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,Automation of Post Install Configurations.,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,Automate Scheduled DB Restore Requests,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,Data export between tables using TSQL Agent jobs for EDW DB,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,No data insert notification alert on RTLS DB using TSQL Agent jobs,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,SCCM System scan history report using TSQL Agent jobs,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,SQL CPU utilization & memory utilization issues,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,All SQL service status from HOST Tool,,,
Stanford Health Care,DATABASE DOMAIN,SQL,Powershell,Performance Dashboard intagration with HOST tool,,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Storage,ShellScript,Storage Appliance Health Check for XIO (6),,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Storage,ShellScript,Storage Appliance Health Check for Unity (4),,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Storage,ShellScript,Storage Appliance Health Check for VNX (6),,,
Stanford Health Care,STORAGE AND BACKUP DOMAIN,Storage,ShellScript,Storage Appliance Health Check for Isilon (3),,,
